NECK_TO_HEAD.x,NECK_TO_HEAD.y,NECK_TO_HEAD.z,TORSO_TO_NECK.x,TORSO_TO_NECK.y,TORSO_TO_NECK.z,NECK_TO_RIGHTSHOULDER.x,NECK_TO_RIGHTSHOULDER.y,NECK_TO_RIGHTSHOULDER.z,RIGHTSHOULDER_TO_RIGHTELBOW.x,RIGHTSHOULDER_TO_RIGHTELBOW.y,RIGHTSHOULDER_TO_RIGHTELBOW.z,RIGHTELBOW_TO_RIGHTHAND.x,RIGHTELBOW_TO_RIGHTHAND.y,RIGHTELBOW_TO_RIGHTHAND.z,NECK_TO_LEFTSHOULDER.x,NECK_TO_LEFTSHOULDER.y,NECK_TO_LEFTSHOULDER.z,LEFTSHOULDER_TO_LEFTELBOW.x,LEFTSHOULDER_TO_LEFTELBOW.y,LEFTSHOULDER_TO_LEFTELBOW.z,LEFTELBOW_TO_LEFTHAND.x,LEFTELBOW_TO_LEFTHAND.y,LEFTELBOW_TO_LEFTHAND.z,TORSO_TO_RIGHTHIP.x,TORSO_TO_RIGHTHIP.y,TORSO_TO_RIGHTHIP.z,TORSO_TO_LEFTHIP.x,TORSO_TO_LEFTHIP.y,TORSO_TO_LEFTHIP.z,answer
0.132539,-0.98169,0.136814,0.10547,-0.992241,0.0658343,-0.914913,-0.070885,0.397378,-0.539084,0.52586,0.65792,-0.0807771,-0.222212,0.971646,0.914913,0.070885,-0.397378,0.426073,0.756478,-0.496188,0.613179,-0.218259,0.759193,-0.505939,0.854174,0.120048,0.317569,0.917977,-0.237629,muscle
0.127657,-0.980431,0.149865,0.102677,-0.991762,0.0765837,-0.899101,-0.0595964,0.433665,-0.55748,0.496969,0.665009,-0.0797857,-0.180325,0.980366,0.899101,0.0595967,-0.433665,0.419442,0.768586,-0.483058,0.623176,-0.2366,0.745434,-0.493317,0.860806,0.125103,0.309569,0.914025,-0.262155,muscle
0.134029,-0.978903,0.154225,0.10383,-0.991078,0.0835719,-0.880025,-0.0523928,0.472028,-0.554998,0.512998,0.654836,-0.0787976,-0.185287,0.97952,0.880025,0.0523928,-0.472028,0.424058,0.775158,-0.4683,0.64147,-0.244701,0.727075,-0.479155,0.867772,0.131843,0.292518,0.913714,-0.282066,muscle
0.13467,-0.980753,0.141375,0.102382,-0.991873,0.0755335,-0.862859,-0.0507693,0.502889,-0.540502,0.51684,0.663878,-0.0814939,-0.178213,0.980611,0.862859,0.0507693,-0.502889,0.426306,0.781615,-0.455348,0.655557,-0.244906,0.714329,-0.474192,0.86664,0.155167,0.290635,0.911642,-0.290587,muscle
0.138753,-0.97933,0.147176,0.10499,-0.991164,0.0810587,-0.84809,-0.0466712,0.527793,-0.553541,0.515086,0.65443,-0.0644838,-0.153763,0.986001,0.84809,0.0466712,-0.527793,0.447548,0.78254,-0.432818,0.659653,-0.248822,0.709187,-0.462766,0.872627,0.156112,0.273606,0.91315,-0.302155,muscle
0.130477,-0.982383,0.13379,0.10228,-0.992141,0.0720822,-0.838799,-0.0470654,0.542403,-0.569477,0.515276,0.640457,-0.0657123,-0.162072,0.984589,0.838799,0.0470654,-0.542403,0.432472,0.774593,-0.461492,0.658293,-0.230903,0.716474,-0.456626,0.873112,0.170786,0.27239,0.914017,-0.300626,muscle
0.149973,-0.982636,0.109249,0.113924,-0.991985,0.0546603,-0.838405,-0.0664776,0.540978,-0.555835,0.517469,0.650595,-0.0747306,-0.158978,0.98445,0.838405,0.0664779,-0.540978,0.439473,0.764295,-0.471929,0.677964,-0.228171,0.698787,-0.467208,0.86435,0.186051,0.262036,0.922172,-0.284492,muscle
0.159508,-0.98067,0.113327,0.125279,-0.990744,0.0522686,-0.844109,-0.0787577,0.530356,-0.558177,0.51405,0.6513,-0.0807751,-0.159786,0.983841,0.844109,0.0787577,-0.530356,0.421131,0.74761,-0.513544,0.688818,-0.228339,0.688035,-0.49015,0.850486,0.190859,0.26614,0.921049,-0.284319,muscle
0.15483,-0.982582,0.102766,0.125869,-0.991075,0.043899,-0.848034,-0.0845293,0.523156,-0.533936,0.533472,0.655988,-0.0984646,-0.193468,0.976153,0.848034,0.0845296,-0.523156,0.396403,0.75418,-0.523524,0.705072,-0.21581,0.6755,-0.494874,0.846384,0.196811,0.270203,0.922644,-0.275169,muscle
0.164652,-0.982344,0.0888216,0.134043,-0.990364,0.0347927,-0.859879,-0.0987874,0.500849,-0.543789,0.490226,0.681156,-0.0843123,-0.164647,0.982742,0.859879,0.0987874,-0.500849,0.398342,0.746954,-0.532338,0.733663,-0.221752,0.642312,-0.501242,0.844014,0.190777,0.260921,0.931575,-0.253156,muscle
0.160743,-0.983318,0.0851276,0.135265,-0.990327,0.0309078,-0.872545,-0.104283,0.477274,-0.534896,0.490331,0.688086,-0.108619,-0.144233,0.983564,0.872545,0.104283,-0.477274,0.379265,0.741844,-0.553015,0.729451,-0.208883,0.651359,-0.514427,0.836723,0.187775,0.273003,0.930833,-0.24294,muscle
0.156466,-0.983483,0.090994,0.133746,-0.990341,0.0365697,-0.882008,-0.102129,0.460035,-0.50934,0.514054,0.69016,-0.140154,-0.178029,0.973993,0.882008,0.102129,-0.460035,0.387068,0.717594,-0.578996,0.71158,-0.195793,0.674774,-0.515052,0.839395,0.1736,0.275961,0.930987,-0.238974,muscle
