NECK_TO_HEAD.x,NECK_TO_HEAD.y,NECK_TO_HEAD.z,TORSO_TO_NECK.x,TORSO_TO_NECK.y,TORSO_TO_NECK.z,NECK_TO_RIGHTSHOULDER.x,NECK_TO_RIGHTSHOULDER.y,NECK_TO_RIGHTSHOULDER.z,RIGHTSHOULDER_TO_RIGHTELBOW.x,RIGHTSHOULDER_TO_RIGHTELBOW.y,RIGHTSHOULDER_TO_RIGHTELBOW.z,RIGHTELBOW_TO_RIGHTHAND.x,RIGHTELBOW_TO_RIGHTHAND.y,RIGHTELBOW_TO_RIGHTHAND.z,NECK_TO_LEFTSHOULDER.x,NECK_TO_LEFTSHOULDER.y,NECK_TO_LEFTSHOULDER.z,LEFTSHOULDER_TO_LEFTELBOW.x,LEFTSHOULDER_TO_LEFTELBOW.y,LEFTSHOULDER_TO_LEFTELBOW.z,LEFTELBOW_TO_LEFTHAND.x,LEFTELBOW_TO_LEFTHAND.y,LEFTELBOW_TO_LEFTHAND.z,TORSO_TO_RIGHTHIP.x,TORSO_TO_RIGHTHIP.y,TORSO_TO_RIGHTHIP.z,TORSO_TO_LEFTHIP.x,TORSO_TO_LEFTHIP.y,TORSO_TO_LEFTHIP.z,answer
0.17045,-0.902549,-0.395414,0.164272,-0.911177,-0.37785,-0.585894,-0.398293,0.705755,-0.243014,0.543844,0.80323,0.0433625,0.655228,0.754186,0.585894,0.398293,-0.705755,0.416415,0.560201,-0.716082,0.131675,0.955681,0.263316,-0.394304,0.661001,0.638437,0.0958882,0.994236,0.0479631,100
0.168069,-0.894483,-0.414311,0.157465,-0.905548,-0.393938,-0.555492,-0.411042,0.722823,-0.230845,0.565197,0.792,0.0390995,0.644742,0.7634,0.555493,0.411042,-0.722823,0.434077,0.528576,-0.72951,0.140027,0.965124,0.221198,-0.375467,0.650446,0.660261,0.0894366,0.994455,0.0553154,100
0.172973,-0.885458,-0.431328,0.157215,-0.898982,-0.408797,-0.555065,-0.422811,0.716334,-0.223343,0.575669,0.78659,0.040812,0.654731,0.75476,0.555065,0.422811,-0.716334,0.449795,0.556233,-0.698777,0.153491,0.967563,0.200656,-0.375112,0.639468,0.671097,0.0895517,0.993417,0.0714296,100
0.157594,-0.888801,-0.430345,0.146861,-0.899456,-0.411595,-0.590707,-0.41351,0.692874,-0.22245,0.587243,0.778242,0.0258564,0.642163,0.766132,0.590707,0.41351,-0.692874,0.429827,0.664214,-0.611611,0.213787,0.96277,0.165439,-0.38075,0.643598,0.663936,0.114028,0.989955,0.0835839,100
0.152221,-0.890107,-0.429579,0.143702,-0.899186,-0.413297,-0.609125,-0.409514,0.679165,-0.227201,0.596842,0.769519,0.0114538,0.636453,0.771231,0.609125,0.409514,-0.679165,0.413555,0.751919,-0.51341,0.263382,0.951584,0.158488,-0.385487,0.64519,0.659644,0.124475,0.988037,0.0910436,100
0.149794,-0.897326,-0.415173,0.14414,-0.902497,-0.40586,-0.641506,-0.397506,0.656093,-0.236395,0.598351,0.765568,-3.52447e-05,0.634753,0.772715,0.641506,0.397506,-0.656093,0.391285,0.789695,-0.472523,0.330449,0.927991,0.172153,-0.399524,0.653105,0.6433,0.137736,0.986015,0.093824,100
0.147107,-0.905138,-0.398855,0.149545,-0.907202,-0.393219,-0.687423,-0.381245,0.618144,-0.251293,0.604474,0.755952,-0.00920214,0.646487,0.762869,0.687423,0.381245,-0.618144,0.378215,0.815453,-0.438167,0.373776,0.901705,0.217302,-0.423593,0.664272,0.615883,0.151975,0.983482,0.0983213,100
0.14022,-0.914,-0.380714,0.152389,-0.914234,-0.375439,-0.749699,-0.354459,0.558848,-0.259175,0.60947,0.749249,-0.024568,0.657613,0.752955,0.749699,0.354459,-0.558848,0.367697,0.835518,-0.408298,0.401366,0.875628,0.268667,-0.451984,0.682171,0.574763,0.175147,0.97868,0.107281,100
0.13713,-0.922968,-0.359617,0.154458,-0.920184,-0.359728,-0.812402,-0.325496,0.483792,-0.276417,0.635718,0.720733,-0.0507944,0.658487,0.750876,0.812402,0.325496,-0.483792,0.383303,0.844776,-0.373407,0.442064,0.813579,0.377716,-0.479386,0.700401,0.528798,0.198653,0.972063,0.12502,100
0.132649,-0.928216,-0.347591,0.15123,-0.924529,-0.349823,-0.848079,-0.303159,0.434576,-0.292126,0.654051,0.697767,-0.0806088,0.656352,0.750136,0.848079,0.303159,-0.434576,0.402636,0.854379,-0.328512,0.447291,0.76434,0.464452,-0.490643,0.714322,0.499012,0.215652,0.966799,0.13709,100
